instance_name,config,status,obj,gap_pct,time,n_nodes,n_ops
synth100_042,dfa,solved,708.0,0.0,89.984375,12193,14
synth100_042,nosbs-off,limit,707.9999855100663,8.7571,598.59375,588890,14
synth100_043,dfa,solved,769.0,0.0005,575.96875,45273,15
synth100_043,nosbs-off,limit,768.9999580558007,22.1066,598.703125,491015,15
synth100_044,dfa,limit,1238.0,28.4771,598.296875,46868,16
synth100_044,nosbs-off,limit,1236.9999981857047,29.2643,598.921875,244809,16
synth100_045,dfa,limit,763.0,34.421,598.609375,33093,16
synth100_045,nosbs-off,limit,762.9999720945863,34.6003,598.546875,221687,16
synth100_046,dfa,limit,1041.0,31.1126,598.484375,26949,16
synth100_046,nosbs-off,limit,1041.0,29.3991,597.140625,205458,16
synth100_047,dfa,limit,775.0,38.487,597.953125,22951,16
synth100_047,nosbs-off,limit,768.9999865456481,38.1014,597.265625,220983,16
synth100_048,dfa,limit,1009.0,37.6436,597.59375,28215,16
synth100_048,nosbs-off,limit,996.0,36.8474,597.6875,188001,16
synth100_049,dfa,limit,977.0,29.372300000000003,596.890625,36861,16
synth100_049,nosbs-off,limit,940.9999975471,27.417599999999997,598.59375,259733,16
synth100_050,dfa,limit,1224.0,33.2516,596.65625,11090,17
synth100_050,nosbs-off,limit,1223.9999681635427,33.2516,595.9375,140530,17
synth100_051,dfa,limit,826.0,37.5133,598.625,39923,16
synth100_051,nosbs-off,limit,825.9991498841401,38.1355,598.984375,261901,16
synth100_052,dfa,solved,1101.0,0.0,295.6875,29031,15
synth100_052,nosbs-off,limit,1101.0,12.1344,598.609375,303553,15
synth100_053,dfa,limit,1184.0,25.8035,598.140625,11507,15
synth100_053,nosbs-off,limit,1183.9999000006667,21.6216,598.34375,524266,15
synth100_054,dfa,limit,650.0,25.2927,598.59375,52741,15
synth100_054,nosbs-off,limit,649.9999916848989,30.923100000000005,598.671875,310215,15
synth100_055,dfa,solved,388.0,0.0,27.9375,8080,13
synth100_055,nosbs-off,limit,387.9999902914195,17.0103,598.59375,915954,13
synth100_056,dfa,solved,1052.0,0.0,501.71875,91867,14
synth100_056,nosbs-off,limit,1051.999490913719,28.5171,598.75,546753,14
synth100_057,dfa,limit,1308.0,10.4768,598.484375,42281,15
synth100_057,nosbs-off,limit,1307.9999843783185,20.2669,598.375,299970,15
synth100_058,dfa,limit,882.0,32.4241,598.5625,59748,15
synth100_058,nosbs-off,limit,881.9999909677406,34.3915,598.671875,430387,15
synth100_059,dfa,limit,1004.0,40.4755,598.640625,30422,16
synth100_059,nosbs-off,limit,1003.9999781933082,41.5807,598.703125,264202,16
synth100_060,dfa,limit,982.9999979999999,16.4812,598.546875,34191,15
synth100_060,nosbs-off,limit,982.9997812513691,15.6663,598.796875,457149,15
synth100_061,dfa,solved,659.0,0.009,576.296875,109530,14
synth100_061,nosbs-off,limit,658.9999970553108,26.555400000000002,598.484375,572772,14
synth100_062,dfa,limit,890.0,27.785300000000003,598.859375,22098,16
synth100_062,nosbs-off,limit,889.9999844195503,28.427000000000003,598.4375,271614,16
synth100_063,dfa,limit,1433.9999981434262,22.5825,598.484375,21085,18
synth100_063,nosbs-off,limit,1433.9999952260682,22.6639,598.78125,198274,18
synth100_064,dfa,limit,933.0,34.9411,598.671875,6758,20
synth100_064,nosbs-off,limit,915.9993133095498,33.7336,598.5,125773,20
synth100_065,dfa,limit,1170.0,28.7727,600.4375,10237,19
synth100_065,nosbs-off,limit,1133.999990000006,26.5432,598.703125,126117,19
synth100_066,dfa,limit,1619.0,26.003699999999995,598.671875,11730,19
synth100_066,nosbs-off,limit,1619.0,26.003699999999995,598.5,167517,19
synth100_067,dfa,solved,1322.0,0.0099,568,20703,17
synth100_067,nosbs-off,limit,1322.0,9.531,598.609375,372544,17
synth100_068,dfa,limit,1164.0,24.3986,598.4375,14562,18
synth100_068,nosbs-off,limit,1163.9999563636363,24.3986,597.625,154678,18
